conceptdoi,doi,metadata.title,stats.views,#versions,links.html,links.doi,created,updated
10.5281/zenodo.6583264,10.5281/zenodo.6583265,"Towards Social Fairness in Smart Policing: Leveraging Territorial, Racial, and Workload Fairness in the Police Districting Problem",5.0,1,https://zenodo.org/record/6583265,https://doi.org/10.5281/zenodo.6583265,2022-05-26T08:06:16.010399+00:00,2022-05-26T13:50:37.507551+00:00
,10.5061/dryad.8cz8w9gsv,"Data recorded for leaf size, and leaf vein and areole measurements taken from nine Magnoliaceae species",5.0,1,https://zenodo.org/record/6478439,https://doi.org/10.5061/dryad.8cz8w9gsv,2022-04-22T18:31:09.413139+00:00,2022-06-05T20:25:26.296309+00:00
10.5281/zenodo.5006766,10.5281/zenodo.6562868,Ontology for assessing defence-in-depth properties of nuclear overall I&C architectures,5.0,3,https://zenodo.org/record/6562868,https://doi.org/10.5281/zenodo.6562868,2022-05-19T07:52:44.687169+00:00,2022-05-20T01:49:39.305646+00:00
10.5281/zenodo.6574272,10.5281/zenodo.6574273,Evaluation data of FrODO,5.0,1,https://zenodo.org/record/6574273,https://doi.org/10.5281/zenodo.6574273,2022-05-23T17:15:16.415925+00:00,2022-05-24T01:50:33.701700+00:00
10.5281/zenodo.4290068,10.5281/zenodo.6611037,DeepUWB,5.0,3,https://zenodo.org/record/6611037,https://doi.org/10.5281/zenodo.6611037,2022-06-03T13:43:03.610651+00:00,2022-06-03T13:50:50.284330+00:00
10.5281/zenodo.5652097,10.5281/zenodo.6618262,"High Accuracy Barrier Heights, Enthalpies, and Rate Coefficients for Chemical Reactions",5.0,2,https://zenodo.org/record/6618262,https://doi.org/10.5281/zenodo.6618262,2022-06-06T23:58:43.527218+00:00,2022-06-07T13:50:47.943760+00:00
10.5281/zenodo.6390620,10.5281/zenodo.6390621,Data from Pati Cientific 2022-02-15 TD-5,5.0,1,https://zenodo.org/record/6390621,https://doi.org/10.5281/zenodo.6390621,2022-03-28T14:23:58.531169+00:00,2022-03-29T01:49:55.878628+00:00
10.5281/zenodo.6574098,10.5281/zenodo.6577922,GRASS GIS Location for South-East US urban growth case study,5.0,2,https://zenodo.org/record/6577922,https://doi.org/10.5281/zenodo.6577922,2022-05-24T20:44:23.445749+00:00,2022-05-25T01:50:40.202147+00:00
10.5281/zenodo.6579717,10.5281/zenodo.6579718,Rigidity of 4-regular Ramanujan graphs,5.0,1,https://zenodo.org/record/6579718,https://doi.org/10.5281/zenodo.6579718,2022-06-01T07:55:35.810806+00:00,2022-06-02T01:51:21.582057+00:00
10.5281/zenodo.6577902,10.5281/zenodo.6577903,South-East US historical and projected population per county for FUTURES urban growth modeling in GRASS GIS,5.0,1,https://zenodo.org/record/6577903,https://doi.org/10.5281/zenodo.6577903,2022-05-24T17:10:56.956310+00:00,2022-05-25T01:50:39.034108+00:00
10.5281/zenodo.4652806,10.5281/zenodo.6542403,CCG Starter Data Kit: Tanzania,5.0,3,https://zenodo.org/record/6542403,https://doi.org/10.5281/zenodo.6542403,2022-05-12T10:49:27.979192+00:00,2022-05-12T13:49:50.134688+00:00
10.5281/zenodo.4702544,10.5281/zenodo.6385077,QuoteKG,5.0,3,https://zenodo.org/record/6385077,https://doi.org/10.5281/zenodo.6385077,2022-05-28T13:05:05.146204+00:00,2022-05-28T13:50:27.462759+00:00
10.5281/zenodo.6415462,10.5281/zenodo.6415463,NewsCom-NEG Corpus,5.0,1,https://zenodo.org/record/6415463,https://doi.org/10.5281/zenodo.6415463,2022-04-05T18:01:40.295758+00:00,2022-04-06T13:50:14.757307+00:00
10.5281/zenodo.6390367,10.5281/zenodo.6390368,Data from Pati Cientific 2022-02-08 TD-2,5.0,1,https://zenodo.org/record/6390368,https://doi.org/10.5281/zenodo.6390368,2022-03-28T13:18:09.669263+00:00,2022-03-28T13:49:45.857236+00:00
10.5281/zenodo.6572762,10.5281/zenodo.6572763,P1V3_TeacherData (cleaned and anonymised),5.0,1,https://zenodo.org/record/6572763,https://doi.org/10.5281/zenodo.6572763,2022-05-23T09:49:44.688389+00:00,2022-05-23T13:50:33.522038+00:00
10.5281/zenodo.6595408,10.5281/zenodo.6595409,TPDL2022 - Experiment - Research Objects Data,5.0,1,https://zenodo.org/record/6595409,https://doi.org/10.5281/zenodo.6595409,2022-05-30T17:17:44.446944+00:00,2022-05-31T01:50:32.553655+00:00
10.5281/zenodo.6478392,10.5281/zenodo.6483615,Examples for submission to CONCUR'22,5.0,2,https://zenodo.org/record/6483615,https://doi.org/10.5281/zenodo.6483615,2022-04-25T15:53:42.844111+00:00,2022-04-26T13:51:03.236614+00:00
10.5281/zenodo.6611950,10.5281/zenodo.6611951,Reaction Mechanism of the PET Degrading Enzyme PETase Studied with DFT/MM Molecular Dynamics Simulations,4.0,1,https://zenodo.org/record/6611951,https://doi.org/10.5281/zenodo.6611951,2022-06-03T18:04:36.352768+00:00,2022-06-04T13:51:06.859162+00:00
10.5281/zenodo.6555689,10.5281/zenodo.6555690,BiodivBERT: Pre-training Corpora DOIs,4.0,1,https://zenodo.org/record/6555690,https://doi.org/10.5281/zenodo.6555690,2022-05-18T17:50:49.435859+00:00,2022-05-19T01:49:32.919995+00:00
10.5281/zenodo.6584184,10.5281/zenodo.6584185,DriverMVT (Part 2),4.0,1,https://zenodo.org/record/6584185,https://doi.org/10.5281/zenodo.6584185,2022-05-27T13:14:39.414639+00:00,2022-05-27T13:50:32.281032+00:00
10.5281/zenodo.6472497,10.5281/zenodo.6475039,Replication Package - How Do Requirements Evolve During Elicitation? An Empirical Study Combining Interviews and App Store Analysis,4.0,2,https://zenodo.org/record/6475039,https://doi.org/10.5281/zenodo.6475039,2022-04-21T09:36:52.366339+00:00,2022-04-21T13:49:15.188807+00:00
10.5281/zenodo.6399462,10.5281/zenodo.6595475,COKI Open Access Dataset,4.0,6,https://zenodo.org/record/6595475,https://doi.org/10.5281/zenodo.6595475,2022-05-30T17:44:15.813822+00:00,2022-05-31T01:50:32.601263+00:00
10.5281/zenodo.6542010,10.5281/zenodo.6542011,DriverMVT (Part 1),4.0,1,https://zenodo.org/record/6542011,https://doi.org/10.5281/zenodo.6542011,2022-05-26T14:14:52.492405+00:00,2022-05-27T01:50:31.740931+00:00
10.5281/zenodo.6320313,10.5281/zenodo.6588031,Fisheries dataset on moulting patterns and shell quality of American lobsters H. americanus in Atlantic Canada,4.0,2,https://zenodo.org/record/6588031,https://doi.org/10.5281/zenodo.6588031,2022-05-27T17:47:03.401907+00:00,2022-05-28T01:50:33.726124+00:00
10.5281/zenodo.6597828,10.5281/zenodo.6597829,"Data associated with article ""Bulk Transfer Coefficients Estimated from Eddy-Covariance Measurements Over Lakes and Reservoirs"" by Guseva et al., 2022",4.0,1,https://zenodo.org/record/6597829,https://doi.org/10.5281/zenodo.6597829,2022-05-31T11:07:53.054508+00:00,2022-06-01T01:51:26.717424+00:00
10.5281/zenodo.6586858,10.5281/zenodo.6586859,"Raw and aggregated data for the study introduced in the paper ""The way we cite: common metadata used across disciplines for defining bibliographic references""",4.0,1,https://zenodo.org/record/6586859,https://doi.org/10.5281/zenodo.6586859,2022-05-27T10:34:46.807208+00:00,2022-05-27T13:50:31.194714+00:00
10.5281/zenodo.6570200,10.5281/zenodo.6570201,Benchmark (Android apps) used for evaluating PermDroid,4.0,1,https://zenodo.org/record/6570201,https://doi.org/10.5281/zenodo.6570201,2022-05-22T10:18:59.141125+00:00,2022-05-22T13:50:29.632792+00:00
10.5281/zenodo.6459607,10.5281/zenodo.6459608,"Artifact for ""Identifying Concepts in Software Projects""",4.0,1,https://zenodo.org/record/6459608,https://doi.org/10.5281/zenodo.6459608,2022-04-13T22:45:47.851411+00:00,2022-04-14T06:47:23.421818+00:00
,10.5061/dryad.573n5tb41,Skyline fossilized birth-death priors resolve deep root attraction in total-evidence dating,4.0,1,https://zenodo.org/record/6413292,https://doi.org/10.5061/dryad.573n5tb41,2022-04-05T03:53:19.322704+00:00,2022-06-02T17:40:45.495525+00:00
10.5281/zenodo.5139538,10.5281/zenodo.6542312,CCG Starter Data Kit: Cambodia,4.0,2,https://zenodo.org/record/6542312,https://doi.org/10.5281/zenodo.6542312,2022-05-12T10:29:17.889561+00:00,2022-05-12T13:49:49.471899+00:00
10.5281/zenodo.6390575,10.5281/zenodo.6390576,Data from Pati Cientific 2022-02-15 TD-4,4.0,1,https://zenodo.org/record/6390576,https://doi.org/10.5281/zenodo.6390576,2022-03-28T14:13:16.842621+00:00,2022-03-29T01:49:55.512146+00:00
10.5281/zenodo.6390447,10.5281/zenodo.6390448,Data from Pati Cientific 2022-02-15 TD-1,4.0,1,https://zenodo.org/record/6390448,https://doi.org/10.5281/zenodo.6390448,2022-03-28T13:43:47.511470+00:00,2022-03-28T13:49:45.397826+00:00
10.5281/zenodo.6564697,10.5281/zenodo.6564698,Caracterização da Colaboração Apoiada por Sistemas de Informação em Cidades Inteligentes,4.0,1,https://zenodo.org/record/6564698,https://doi.org/10.5281/zenodo.6564698,2022-05-19T19:19:00.579206+00:00,2022-05-20T01:49:38.434628+00:00
10.5281/zenodo.5139512,10.5281/zenodo.6542391,CCG Starter Data Kit: Republic Of Korea,4.0,2,https://zenodo.org/record/6542391,https://doi.org/10.5281/zenodo.6542391,2022-05-12T10:47:21.700409+00:00,2022-05-12T13:49:49.130111+00:00
10.5281/zenodo.6563059,10.5281/zenodo.6563060,Point-of-care monitoring of head and neck cancer treatment response and recurrence development using nanopore-based ctDNA consensus sequencing,4.0,1,https://zenodo.org/record/6563060,https://doi.org/10.5281/zenodo.6563060,2022-05-19T09:08:29.729122+00:00,2022-05-20T01:49:39.238985+00:00
10.5281/zenodo.6552684,10.5281/zenodo.6554291,flatJACS 3.0,4.0,3,https://zenodo.org/record/6554291,https://doi.org/10.5281/zenodo.6554291,2022-05-16T15:07:53.867612+00:00,2022-05-17T01:50:12.638795+00:00
10.5281/zenodo.6558468,10.5281/zenodo.6558469,Estonian dialect models,4.0,1,https://zenodo.org/record/6558469,https://doi.org/10.5281/zenodo.6558469,2022-05-17T21:40:34.032501+00:00,2022-05-18T13:51:25.579957+00:00
10.5281/zenodo.6584388,10.5281/zenodo.6584389,DriverMVT (Part 4),3.0,1,https://zenodo.org/record/6584389,https://doi.org/10.5281/zenodo.6584389,2022-05-27T07:17:10.573125+00:00,2022-05-27T13:50:30.983500+00:00
10.5281/zenodo.5976062,10.5281/zenodo.6617246,Sample graphs and sequences for testing sequence-to-graph alignment,3.0,3,https://zenodo.org/record/6617246,https://doi.org/10.5281/zenodo.6617246,2022-06-06T15:22:18.159269+00:00,2022-06-07T13:50:47.976773+00:00
10.5281/zenodo.6518369,10.5281/zenodo.6587217,Algorithmic Fairness Datasets,3.0,2,https://zenodo.org/record/6587217,https://doi.org/10.5281/zenodo.6587217,2022-05-27T12:21:30.228479+00:00,2022-05-27T13:50:32.224353+00:00
10.5281/zenodo.6612367,10.5281/zenodo.6612368,Motivations for citing research in comments to YouTube videos,3.0,1,https://zenodo.org/record/6612368,https://doi.org/10.5281/zenodo.6612368,2022-06-07T07:35:13.525084+00:00,2022-06-07T13:50:49.176655+00:00
10.5281/zenodo.5878136,10.5281/zenodo.6581782,"Archival bundle of the data used for ""Extending OpenStack Monasca for Predictive Elasticity Control""",3.0,2,https://zenodo.org/record/6581782,https://doi.org/10.5281/zenodo.6581782,2022-05-25T17:28:55.096670+00:00,2022-05-26T01:50:42.023725+00:00
,10.5061/dryad.jh9w0vt9q,ENIGMA Pediatric msTBI diffusion MRI supplemental data,3.0,1,https://zenodo.org/record/6484171,https://doi.org/10.5061/dryad.jh9w0vt9q,2022-04-25T19:00:34.468756+00:00,2022-06-04T02:53:57.613654+00:00
10.5281/zenodo.3735015,10.5281/zenodo.6618419,Coronavirus Twitter Data: A collection of COVID-19 tweets with automated annotations,3.0,40,https://zenodo.org/record/6618419,https://doi.org/10.5281/zenodo.6618419,2022-06-07T02:57:35.846513+00:00,2022-06-07T13:50:48.209342+00:00
10.5281/zenodo.6374583,10.5281/zenodo.6618553,"A meteorology and snow dataset from adjacent forested and meadow sites at Crested Butte, CO, USA",3.0,3,https://zenodo.org/record/6618553,https://doi.org/10.5281/zenodo.6618553,2022-06-07T03:53:28.113826+00:00,2022-06-07T13:50:48.171950+00:00
10.5281/zenodo.5744528,10.5281/zenodo.6576868,blood_clotting_data,3.0,2,https://zenodo.org/record/6576868,https://doi.org/10.5281/zenodo.6576868,2022-05-25T08:30:14.177248+00:00,2022-05-25T13:50:15.194145+00:00
10.5281/zenodo.5146062,10.5281/zenodo.6311384,Data and Weights for Reverse Homology,3.0,6,https://zenodo.org/record/6311384,https://doi.org/10.5281/zenodo.6311384,2022-05-20T21:04:14.293278+00:00,2022-05-21T01:50:05.675457+00:00
10.5281/zenodo.6564994,10.5281/zenodo.6564995,Benchmarks and scripts for ACQuA and RSAComb,3.0,1,https://zenodo.org/record/6564995,https://doi.org/10.5281/zenodo.6564995,2022-05-19T21:31:03.714379+00:00,2022-05-20T01:49:38.470840+00:00
10.5281/zenodo.6608520,10.5281/zenodo.6608521,"Datasets and Code for ""A Gaussian process model-guided surface polishing process in additive manufacturing""",3.0,1,https://zenodo.org/record/6608521,https://doi.org/10.5281/zenodo.6608521,2022-06-02T18:56:50.499167+00:00,2022-06-03T01:50:44.205398+00:00
10.5281/zenodo.6624794,10.5281/zenodo.6624795,NiMARE: Neuroimaging Meta-Analysis Research Environment,3.0,1,https://zenodo.org/record/6624795,https://doi.org/10.5281/zenodo.6624795,2022-06-08T19:48:37.516626+00:00,2022-06-08T19:48:38.261538+00:00
10.5281/zenodo.6588954,10.5281/zenodo.6588955,DriverMVT (Part 3),3.0,1,https://zenodo.org/record/6588955,https://doi.org/10.5281/zenodo.6588955,2022-05-28T06:22:29.412645+00:00,2022-05-28T13:50:27.390316+00:00
10.5281/zenodo.6473730,10.5281/zenodo.6607860,"FUTURES land change forecasts in response to flooding in Charleston area, South Carolina (2019-2050)",3.0,2,https://zenodo.org/record/6607860,https://doi.org/10.5281/zenodo.6607860,2022-06-02T17:44:03.808285+00:00,2022-06-03T01:50:44.004985+00:00
10.5281/zenodo.5209552,10.5281/zenodo.6614830,Proteins and chemicals mentioned in COVID-19 clinical trials,3.0,35,https://zenodo.org/record/6614830,https://doi.org/10.5281/zenodo.6614830,2022-06-05T10:35:04.848378+00:00,2022-06-05T13:50:34.299454+00:00
10.5281/zenodo.6597324,10.5281/zenodo.6597325,Data from Pati Cientific 2022-05-23 TD-2,3.0,1,https://zenodo.org/record/6597325,https://doi.org/10.5281/zenodo.6597325,2022-05-31T08:16:42.532513+00:00,2022-06-01T01:51:26.254025+00:00
10.5281/zenodo.6603100,10.5281/zenodo.6603101,Ensemble flood map spatial verification,3.0,1,https://zenodo.org/record/6603101,https://doi.org/10.5281/zenodo.6603101,2022-06-01T13:36:21.142921+00:00,2022-06-02T01:51:20.739683+00:00
10.5281/zenodo.6397102,10.5281/zenodo.6397103,Data from Pati Cientific 2022-03-10 TD-5,3.0,1,https://zenodo.org/record/6397103,https://doi.org/10.5281/zenodo.6397103,2022-03-30T13:12:50.441219+00:00,2022-03-31T01:50:02.166181+00:00
10.5281/zenodo.6596871,10.5281/zenodo.6596872,Monod supporting data,3.0,1,https://zenodo.org/record/6596872,https://doi.org/10.5281/zenodo.6596872,2022-06-01T03:05:12.307598+00:00,2022-06-02T01:51:20.617993+00:00
10.5281/zenodo.5154270,10.5281/zenodo.6594833,Data release: Genomic evidence of contemporary hybridization between Schistosoma species,2.0,3,https://zenodo.org/record/6594833,https://doi.org/10.5281/zenodo.6594833,2022-05-30T14:43:06.341668+00:00,2022-05-31T01:50:33.379020+00:00
10.5281/zenodo.6618379,10.5281/zenodo.6618380,Verkko beta2 source and assemblies evaluated in manuscript,2.0,1,https://zenodo.org/record/6618380,https://doi.org/10.5281/zenodo.6618380,2022-06-08T17:41:28.678117+00:00,2022-06-08T17:41:30.470503+00:00
10.5281/zenodo.6611708,10.5281/zenodo.6616421,Scorpion demonstration 25-06-2022 ::: Datasets,2.0,2,https://zenodo.org/record/6616421,https://doi.org/10.5281/zenodo.6616421,2022-06-08T10:36:30.297295+00:00,2022-06-08T13:50:46.459057+00:00
10.5281/zenodo.5902775,10.5281/zenodo.6384341,Multivocal Literature Review & Interviews: Continuous End-to-End Lifecycle Management Pipeline for Artificial Intelligence,2.0,2,https://zenodo.org/record/6384341,https://doi.org/10.5281/zenodo.6384341,2022-03-27T22:19:00.710078+00:00,2022-03-28T13:49:45.041510+00:00
10.5281/zenodo.4718529,10.5281/zenodo.6623205,Vague Terms in SKOS  to detect vagueness in textual documents,2.0,2,https://zenodo.org/record/6623205,https://doi.org/10.5281/zenodo.6623205,2022-06-08T08:54:01.296983+00:00,2022-06-08T13:50:45.748433+00:00
10.5281/zenodo.6389589,10.5281/zenodo.6389590,OER in Leistungsvereinbarungen der österreichischen öffentlichen Universitäten,2.0,1,https://zenodo.org/record/6389590,https://doi.org/10.5281/zenodo.6389590,2022-03-28T08:35:53.091261+00:00,2022-03-28T13:49:45.799669+00:00
10.5281/zenodo.6539383,10.5281/zenodo.6539384,The effects of robotic assistance on upper limb spatial muscle synergies in healthy people during planar upper-limb training,2.0,1,https://zenodo.org/record/6539384,https://doi.org/10.5281/zenodo.6539384,2022-06-02T09:37:25.878768+00:00,2022-06-02T13:51:00.808102+00:00
10.5281/zenodo.6598308,10.5281/zenodo.6598309,Data from Pati Cientific 2022-05-27 TD-4,2.0,1,https://zenodo.org/record/6598309,https://doi.org/10.5281/zenodo.6598309,2022-05-31T11:18:51.198187+00:00,2022-06-01T01:51:26.430118+00:00
10.5281/zenodo.6598272,10.5281/zenodo.6598273,Data from Pati Cientific 2022-05-27 TD-3,2.0,1,https://zenodo.org/record/6598273,https://doi.org/10.5281/zenodo.6598273,2022-05-31T10:56:41.950748+00:00,2022-06-01T01:51:26.715927+00:00
10.5281/zenodo.6393208,10.5281/zenodo.6625347,Online Supplement for An Arabic Version of The Visual Aesthetics of Websites Inventory (AR-VisAWI): Translation and Psychometric Properties,2.0,4,https://zenodo.org/record/6625347,https://doi.org/10.5281/zenodo.6625347,2022-06-08T18:57:34.142132+00:00,2022-06-08T18:57:35.465828+00:00
10.5281/zenodo.6475887,10.5281/zenodo.6475906,MetFrag Local CSV: CompTox (7 March 2019 release) MetaData File,2.0,2,https://zenodo.org/record/6475906,https://doi.org/10.5281/zenodo.6475906,2022-04-21T16:08:51.544038+00:00,2022-04-22T01:49:16.310141+00:00
10.5281/zenodo.6596564,10.5281/zenodo.6596565,Questionnaire used to evaluate the usability of two declarative computer languages to model geometric events in space. Responses from usability questions.,2.0,1,https://zenodo.org/record/6596565,https://doi.org/10.5281/zenodo.6596565,2022-05-31T02:14:12.261321+00:00,2022-06-01T01:51:23.586935+00:00
10.5281/zenodo.6615457,10.5281/zenodo.6615458,"Data in support of ""An exploration of linkage fine-mapping on sequences from case-control studies""",2.0,1,https://zenodo.org/record/6615458,https://doi.org/10.5281/zenodo.6615458,2022-06-06T05:00:45.237051+00:00,2022-06-06T13:50:37.665290+00:00
10.5281/zenodo.6598232,10.5281/zenodo.6598233,Data from Pati Cientific 2022-05-23 TD-4,1.0,1,https://zenodo.org/record/6598233,https://doi.org/10.5281/zenodo.6598233,2022-05-31T10:47:44.231479+00:00,2022-06-01T01:51:27.194027+00:00
10.5281/zenodo.6462196,10.5281/zenodo.6568016,"Data for Scan-Centric, Frequency-Based Method for Characterizing Peaks from Direct Injection Fourier transform Mass Spectrometry Experiments",1.0,5,https://zenodo.org/record/6568016,https://doi.org/10.5281/zenodo.6568016,2022-05-20T19:55:14.810830+00:00,2022-05-21T01:50:05.439259+00:00
10.5281/zenodo.6598201,10.5281/zenodo.6598202,Data from Pati Cientific 2022-05-23 TD-3,1.0,1,https://zenodo.org/record/6598202,https://doi.org/10.5281/zenodo.6598202,2022-05-31T10:38:48.409667+00:00,2022-06-01T01:51:27.447814+00:00
10.5281/zenodo.6539202,10.5281/zenodo.6597765,Facebook pages for parties in 2019 EU parliamentary elections,1.0,2,https://zenodo.org/record/6597765,https://doi.org/10.5281/zenodo.6597765,2022-05-31T10:31:00.585926+00:00,2022-06-01T01:51:27.121634+00:00
10.5281/zenodo.5159798,10.5281/zenodo.6614794,Systematic literature review on bioblitzes - Methodology and results,1.0,2,https://zenodo.org/record/6614794,https://doi.org/10.5281/zenodo.6614794,2022-06-05T10:17:08.112906+00:00,2022-06-05T13:50:34.328522+00:00
10.5281/zenodo.6595465,10.5281/zenodo.6595466,TPDL2022 - Experiment - Results,1.0,1,https://zenodo.org/record/6595466,https://doi.org/10.5281/zenodo.6595466,2022-05-30T17:34:12.667462+00:00,2022-05-31T01:50:32.359812+00:00
10.5281/zenodo.6606486,10.5281/zenodo.6606487,"Local explanation SHAP approach applied to MIROC5,RCP8.5-forced multi-model ensemble study of GrIS future sea-level contributions",1.0,1,https://zenodo.org/record/6606487,https://doi.org/10.5281/zenodo.6606487,2022-06-02T11:16:59.608773+00:00,2022-06-02T13:51:01.223211+00:00
10.5281/zenodo.6325375,10.5281/zenodo.6603484,"Systematic assessment of pathway databases, based on a diverse collection of user-submitted experiments",1.0,2,https://zenodo.org/record/6603484,https://doi.org/10.5281/zenodo.6603484,2022-06-02T13:18:19.653036+00:00,2022-06-02T13:51:00.587556+00:00
10.5281/zenodo.2783954,10.5281/zenodo.6624514,Monthly Samples of German Tweets,1.0,38,https://zenodo.org/record/6624514,https://doi.org/10.5281/zenodo.6624514,2022-06-08T14:53:07.371670+00:00,2022-06-08T14:53:21.455362+00:00
10.5281/zenodo.6389848,10.5281/zenodo.6498488,Extending a High-Performance Prover to Higher-Order Logic,1.0,2,https://zenodo.org/record/6498488,https://doi.org/10.5281/zenodo.6498488,2022-05-30T16:46:33.460221+00:00,2022-05-31T01:50:32.434097+00:00
10.5281/zenodo.6468442,10.5281/zenodo.6608947,"targets for Scan-Centric, Frequency-Based Method for Characterizing Peaks from Direct Injection Fourier transform Mass Spectrometry Experiments",1.0,3,https://zenodo.org/record/6608947,https://doi.org/10.5281/zenodo.6608947,2022-06-02T20:36:40.296843+00:00,2022-06-03T01:50:44.049076+00:00
